"county","state","year","latitude","longitude","patent_count"
"NEW CASTLE","DE",2012,39.7668,-75.6994,1
"NEW CASTLE","DE",2012,39.7671,-75.6944,1
"NEW CASTLE","DE",2012,39.7681,-75.5721,1
"NEW CASTLE","DE",2012,39.7763,-75.7023,20
"NEW CASTLE","DE",2012,39.7766,-75.6987,1
"NEW CASTLE","DE",2012,39.7767,-75.6978,1
"NEW CASTLE","DE",2012,39.7777,-75.489,4
"NEW CASTLE","DE",2012,39.779,-75.5983,10
"NEW CASTLE","DE",2012,39.7796,-75.494,1
"NEW CASTLE","DE",2012,39.7805,-75.6866,1
"NEW CASTLE","DE",2012,39.7876,-75.6966,464
"NEW CASTLE","DE",2012,39.7898,-75.5891,5
"NEW CASTLE","DE",2012,39.7921,-75.7137,1
"NEW CASTLE","DE",2012,39.7923,-75.5445,1
"NEW CASTLE","DE",2012,39.7934,-75.4754,2
"NEW CASTLE","DE",2012,39.7956,-75.5429,1
"NEW CASTLE","DE",2012,39.7961,-75.5393,20
"NEW CASTLE","DE",2012,39.7966,-75.5734,3
"NEW CASTLE","DE",2012,39.8007,-75.4596,24
"NEW CASTLE","DE",2012,39.8046,-75.5086,1
"NEW CASTLE","DE",2012,39.8068,-75.6079,45
"NEW CASTLE","DE",2012,39.808,-75.5117,1
"NEW CASTLE","DE",2012,39.8084,-75.483,1
"NEW CASTLE","DE",2012,39.8089,-75.6037,45
"NEW CASTLE","DE",2012,39.8093,-75.4866,3
"NEW CASTLE","DE",2012,39.8101,-75.6736,3
"NEW CASTLE","DE",2012,39.8172,-75.6205,1
"NEW CASTLE","DE",2012,39.8176,-75.5102,18
"NEW CASTLE","DE",2012,39.819,-75.4902,1
"NEW CASTLE","DE",2012,39.8217,-75.5364,2
"NEW CASTLE","DE",2012,39.8286,-75.4921,1
"NEW HANOVER","NC",2012,33.9861,-77.9104,3
"NEW HANOVER","NC",2012,33.9968,-77.9072,5
"NEW HANOVER","NC",2012,34.0352,-77.8936,10
"NEW HANOVER","NC",2012,34.1422,-77.9167,1
"NEW HANOVER","NC",2012,34.1596,-77.871,4
"NEW HANOVER","NC",2012,34.1731,-77.9037,1
"NEW HANOVER","NC",2012,34.2085,-77.7964,26
"NEW HANOVER","NC",2012,34.2253,-77.871,1
"NEW HANOVER","NC",2012,34.2257,-77.9447,2
"NEW HANOVER","NC",2012,34.2426,-77.8253,1
"NEW HANOVER","NC",2012,34.3024,-77.9853,2
"NEW HANOVER","NC",2012,34.3135,-77.7681,5
"NEW HANOVER","NC",2012,34.3557,-77.9,8
"NEW HAVEN","CT",2012,41.1828,-73.0949,1
"NEW HAVEN","CT",2012,41.1934,-73.0915,1
"NEW HAVEN","CT",2012,41.2112,-73.0316,1
"NEW HAVEN","CT",2012,41.2139,-73.0306,1
"NEW HAVEN","CT",2012,41.217,-73.0745,1
"NEW HAVEN","CT",2012,41.219,-73.1042,1
"NEW HAVEN","CT",2012,41.2221,-73.0464,6
"NEW HAVEN","CT",2012,41.2223,-73.0269,4
"NEW HAVEN","CT",2012,41.2307,-73.064,1
"NEW HAVEN","CT",2012,41.2346,-73.0284,1
"NEW HAVEN","CT",2012,41.2372,-73.0818,1
"NEW HAVEN","CT",2012,41.2414,-73.081,1
"NEW HAVEN","CT",2012,41.2415,-73.0891,5
"NEW HAVEN","CT",2012,41.2426,-73.0846,1
"NEW HAVEN","CT",2012,41.2448,-73.0328,2
"NEW HAVEN","CT",2012,41.2543,-72.8913,1
"NEW HAVEN","CT",2012,41.2682,-72.8312,1
"NEW HAVEN","CT",2012,41.2705,-72.947,84
"NEW HAVEN","CT",2012,41.271,-72.9463,1
"NEW HAVEN","CT",2012,41.2711,-72.887,3
"NEW HAVEN","CT",2012,41.2725,-72.8119,1
"NEW HAVEN","CT",2012,41.2731,-73.0287,4
"NEW HAVEN","CT",2012,41.2761,-72.7925,17
"NEW HAVEN","CT",2012,41.2778,-72.7795,2
"NEW HAVEN","CT",2012,41.2782,-72.7978,1
"NEW HAVEN","CT",2012,41.2786,-73.0265,4
"NEW HAVEN","CT",2012,41.2799,-72.8141,188
"NEW HAVEN","CT",2012,41.2818,-72.8199,1
"NEW HAVEN","CT",2012,41.2826,-72.7275,1
"NEW HAVEN","CT",2012,41.2835,-72.6759,1
"NEW HAVEN","CT",2012,41.2842,-72.8685,32
"NEW HAVEN","CT",2012,41.2849,-72.9945,3
"NEW HAVEN","CT",2012,41.2888,-72.8309,12
"NEW HAVEN","CT",2012,41.2889,-72.6744,416
"NEW HAVEN","CT",2012,41.292,-72.7128,5
"NEW HAVEN","CT",2012,41.294,-72.6681,2
"NEW HAVEN","CT",2012,41.2945,-72.6551,1
"NEW HAVEN","CT",2012,41.2953,-72.9907,3
"NEW HAVEN","CT",2012,41.296,-72.5754,11
"NEW HAVEN","CT",2012,41.2978,-72.5992,4
"NEW HAVEN","CT",2012,41.3,-72.92,1
"NEW HAVEN","CT",2012,41.3003,-72.6047,1
"NEW HAVEN","CT",2012,41.3034,-72.735,1
"NEW HAVEN","CT",2012,41.3036,-72.6359,1
"NEW HAVEN","CT",2012,41.3052,-72.9269,2
"NEW HAVEN","CT",2012,41.306,-72.8251,1
"NEW HAVEN","CT",2012,41.3065,-72.9311,2
"NEW HAVEN","CT",2012,41.3083,-72.9279,330
"NEW HAVEN","CT",2012,41.3086,-72.726,2
"NEW HAVEN","CT",2012,41.3114,-72.6449,1
"NEW HAVEN","CT",2012,41.3135,-73.07,1
"NEW HAVEN","CT",2012,41.3154,-72.9234,2
"NEW HAVEN","CT",2012,41.3202,-72.9443,15
"NEW HAVEN","CT",2012,41.3207,-73.089,81
"NEW HAVEN","CT",2012,41.3213,-72.9283,18
"NEW HAVEN","CT",2012,41.3218,-72.9646,2
"NEW HAVEN","CT",2012,41.322,-72.8693,6
"NEW HAVEN","CT",2012,41.3236,-72.8191,1
"NEW HAVEN","CT",2012,41.3238,-72.5994,1
"NEW HAVEN","CT",2012,41.3244,-73.0532,1
"NEW HAVEN","CT",2012,41.325,-73.0155,1
"NEW HAVEN","CT",2012,41.3251,-72.8482,1
"NEW HAVEN","CT",2012,41.326,-73.0613,5
"NEW HAVEN","CT",2012,41.3267,-72.9638,3
"NEW HAVEN","CT",2012,41.3276,-72.7673,21
"NEW HAVEN","CT",2012,41.3311,-72.9822,1
"NEW HAVEN","CT",2012,41.3316,-72.9227,1
"NEW HAVEN","CT",2012,41.3333,-72.851,1
"NEW HAVEN","CT",2012,41.3335,-72.7043,1
"NEW HAVEN","CT",2012,41.3375,-72.7477,1
"NEW HAVEN","CT",2012,41.3395,-72.6979,11
"NEW HAVEN","CT",2012,41.3434,-73.0689,4
"NEW HAVEN","CT",2012,41.3449,-72.9123,1
"NEW HAVEN","CT",2012,41.3449,-72.9119,1
"NEW HAVEN","CT",2012,41.3462,-73.079,35
"NEW HAVEN","CT",2012,41.3469,-72.9047,4
"NEW HAVEN","CT",2012,41.3476,-73.0051,1
"NEW HAVEN","CT",2012,41.3495,-72.898,1
"NEW HAVEN","CT",2012,41.3501,-72.9147,1
"NEW HAVEN","CT",2012,41.3506,-72.9402,1
"NEW HAVEN","CT",2012,41.3526,-73.0084,9
"NEW HAVEN","CT",2012,41.3536,-72.6953,2
"NEW HAVEN","CT",2012,41.3549,-72.6521,1
"NEW HAVEN","CT",2012,41.3641,-73.016,1
"NEW HAVEN","CT",2012,41.3643,-72.8254,2
"NEW HAVEN","CT",2012,41.3667,-72.9444,7
"NEW HAVEN","CT",2012,41.3711,-72.8888,1
"NEW HAVEN","CT",2012,41.3736,-72.7925,7
"NEW HAVEN","CT",2012,41.3757,-72.924,2
"NEW HAVEN","CT",2012,41.3758,-72.9342,1
"NEW HAVEN","CT",2012,41.3791,-72.8034,1
"NEW HAVEN","CT",2012,41.3813,-73.0996,2
"NEW HAVEN","CT",2012,41.3839,-72.9026,395
"NEW HAVEN","CT",2012,41.3859,-72.8031,2
"NEW HAVEN","CT",2012,41.39,-72.9116,1
"NEW HAVEN","CT",2012,41.3909,-72.8595,188
"NEW HAVEN","CT",2012,41.3914,-72.9102,1
"NEW HAVEN","CT",2012,41.3918,-72.9115,1
"NEW HAVEN","CT",2012,41.3929,-72.8976,2
"NEW HAVEN","CT",2012,41.3932,-72.9284,1
"NEW HAVEN","CT",2012,41.3936,-72.7917,40
"NEW HAVEN","CT",2012,41.3995,-72.876,1
"NEW HAVEN","CT",2012,41.4001,-72.7138,1
"NEW HAVEN","CT",2012,41.4025,-72.9243,1
"NEW HAVEN","CT",2012,41.4055,-73.1393,4
"NEW HAVEN","CT",2012,41.4067,-72.6515,1
"NEW HAVEN","CT",2012,41.4097,-73.1381,1
"NEW HAVEN","CT",2012,41.4113,-73.0489,1
"NEW HAVEN","CT",2012,41.413,-73.0548,1
"NEW HAVEN","CT",2012,41.4218,-72.997,2
"NEW HAVEN","CT",2012,41.4274,-73.1468,2
"NEW HAVEN","CT",2012,41.4306,-72.9106,7
"NEW HAVEN","CT",2012,41.4312,-72.7768,1
"NEW HAVEN","CT",2012,41.4338,-73.1168,1
"NEW HAVEN","CT",2012,41.4373,-72.981,2
"NEW HAVEN","CT",2012,41.4373,-72.8112,2
"NEW HAVEN","CT",2012,41.4388,-72.9762,1
"NEW HAVEN","CT",2012,41.4415,-72.8116,1
"NEW HAVEN","CT",2012,41.4426,-73.0618,23
"NEW HAVEN","CT",2012,41.4484,-73.2101,1
"NEW HAVEN","CT",2012,41.4496,-72.8183,6
"NEW HAVEN","CT",2012,41.457,-72.8231,499
"NEW HAVEN","CT",2012,41.4588,-72.8615,1
"NEW HAVEN","CT",2012,41.4597,-72.8558,2
"NEW HAVEN","CT",2012,41.4648,-73.0356,1
"NEW HAVEN","CT",2012,41.4657,-72.7545,1
"NEW HAVEN","CT",2012,41.4669,-72.78,15
"NEW HAVEN","CT",2012,41.4685,-72.7794,4
"NEW HAVEN","CT",2012,41.4694,-73.1635,1
"NEW HAVEN","CT",2012,41.4696,-73.164,1
"NEW HAVEN","CT",2012,41.4759,-72.8927,1
"NEW HAVEN","CT",2012,41.4769,-72.9175,1
"NEW HAVEN","CT",2012,41.4793,-73.2134,256
"NEW HAVEN","CT",2012,41.4797,-73.1809,1
"NEW HAVEN","CT",2012,41.4813,-72.7601,40
"NEW HAVEN","CT",2012,41.4839,-72.9,1
"NEW HAVEN","CT",2012,41.484,-72.9218,1
"NEW HAVEN","CT",2012,41.4843,-72.8992,1
"NEW HAVEN","CT",2012,41.4849,-73.2058,1
"NEW HAVEN","CT",2012,41.4859,-73.0507,93
"NEW HAVEN","CT",2012,41.4865,-72.8922,1
"NEW HAVEN","CT",2012,41.4867,-72.8499,9
"NEW HAVEN","CT",2012,41.4881,-72.8211,32
"NEW HAVEN","CT",2012,41.489,-72.8199,4
"NEW HAVEN","CT",2012,41.4893,-72.8887,1
"NEW HAVEN","CT",2012,41.491,-72.7963,1
"NEW HAVEN","CT",2012,41.4911,-73.0635,1
"NEW HAVEN","CT",2012,41.4945,-72.9302,1
"NEW HAVEN","CT",2012,41.499,-72.8943,1
"NEW HAVEN","CT",2012,41.506,-72.9132,1
"NEW HAVEN","CT",2012,41.5084,-72.9106,325
"NEW HAVEN","CT",2012,41.5097,-73.0161,1
"NEW HAVEN","CT",2012,41.5116,-72.8779,4
"NEW HAVEN","CT",2012,41.5162,-72.8337,1
"NEW HAVEN","CT",2012,41.5189,-72.7783,2
"NEW HAVEN","CT",2012,41.5211,-73.1232,3
"NEW HAVEN","CT",2012,41.5248,-72.7775,1
"NEW HAVEN","CT",2012,41.5255,-72.7688,3
"NEW HAVEN","CT",2012,41.5369,-72.8627,1
"NEW HAVEN","CT",2012,41.5371,-72.8648,1
"NEW HAVEN","CT",2012,41.5374,-72.8652,1
"NEW HAVEN","CT",2012,41.5382,-72.807,134
"NEW HAVEN","CT",2012,41.54,-72.9934,1
"NEW HAVEN","CT",2012,41.5411,-73.1442,1
"NEW HAVEN","CT",2012,41.5426,-73.0705,1
"NEW HAVEN","CT",2012,41.544,-72.8288,1
"NEW HAVEN","CT",2012,41.5491,-73.1029,1
"NEW HAVEN","CT",2012,41.5529,-73.0759,1
"NEW HAVEN","CT",2012,41.5582,-73.0515,128
"NEW HAVEN","CT",2012,41.5592,-72.8779,13
"NEW HAVEN","CT",2012,41.5607,-73.1093,1
"NEW HAVEN","CT",2012,41.6023,-72.9868,73
"NEW KENT","VA",2012,37.3875,-76.9082,1
"NEW KENT","VA",2012,37.4238,-76.9011,10
"NEW KENT","VA",2012,37.4546,-76.8402,2
"NEW KENT","VA",2012,37.4654,-76.9643,4
"NEW KENT","VA",2012,37.5342,-77.121,8
"NEW LONDON","CT",2012,41.3054,-72.2584,1
"NEW LONDON","CT",2012,41.3145,-72.0079,2
"NEW LONDON","CT",2012,41.3159,-72.329,63
"NEW LONDON","CT",2012,41.3169,-72.3058,1
"NEW LONDON","CT",2012,41.3254,-72.1931,43
"NEW LONDON","CT",2012,41.3279,-71.9906,4
"NEW LONDON","CT",2012,41.3346,-71.9026,1
"NEW LONDON","CT",2012,41.335,-72.0749,3
"NEW LONDON","CT",2012,41.3359,-71.9059,57
"NEW LONDON","CT",2012,41.3466,-72.3074,2
"NEW LONDON","CT",2012,41.3471,-72.1676,1
"NEW LONDON","CT",2012,41.3497,-72.0791,349
"NEW LONDON","CT",2012,41.3513,-72.1535,3
"NEW LONDON","CT",2012,41.3517,-72.035,35
"NEW LONDON","CT",2012,41.3532,-72.2295,58
"NEW LONDON","CT",2012,41.3543,-71.9665,143
"NEW LONDON","CT",2012,41.3557,-72.0995,119
"NEW LONDON","CT",2012,41.356,-72.0515,1
"NEW LONDON","CT",2012,41.3607,-71.8768,1
"NEW LONDON","CT",2012,41.3631,-72.1061,2
"NEW LONDON","CT",2012,41.3714,-71.9164,4
"NEW LONDON","CT",2012,41.3858,-72.2482,7
"NEW LONDON","CT",2012,41.3866,-71.8548,1
"NEW LONDON","CT",2012,41.4008,-72.3429,52
"NEW LONDON","CT",2012,41.4036,-72.1123,9
"NEW LONDON","CT",2012,41.4282,-72.0845,13
"NEW LONDON","CT",2012,41.4317,-72.1101,12
"NEW LONDON","CT",2012,41.4409,-71.8812,18
"NEW LONDON","CT",2012,41.445,-72.0113,3
"NEW LONDON","CT",2012,41.4456,-72.0182,34
"NEW LONDON","CT",2012,41.4723,-71.8809,1
"NEW LONDON","CT",2012,41.4833,-72.1594,1
"NEW LONDON","CT",2012,41.4904,-72.2754,1
"NEW LONDON","CT",2012,41.4916,-72.0915,1
"NEW LONDON","CT",2012,41.5225,-72.0113,1
"NEW LONDON","CT",2012,41.5243,-72.0759,109
"NEW LONDON","CT",2012,41.5473,-72.332,1
"NEW LONDON","CT",2012,41.5491,-72.1772,2
"NEW LONDON","CT",2012,41.5533,-72.0824,2
"NEW LONDON","CT",2012,41.5539,-72.3705,2
"NEW LONDON","CT",2012,41.5589,-72.3949,3
"NEW LONDON","CT",2012,41.5604,-72.1636,16
"NEW LONDON","CT",2012,41.5648,-72.0619,6
"NEW LONDON","CT",2012,41.5704,-72.4466,1
"NEW LONDON","CT",2012,41.5725,-71.8683,4
"NEW LONDON","CT",2012,41.5757,-72.332,438
"NEW LONDON","CT",2012,41.5848,-72.3742,1
"NEW LONDON","CT",2012,41.5864,-72.4272,1
"NEW LONDON","CT",2012,41.5961,-71.9283,6
"NEW LONDON","CT",2012,41.6068,-71.9809,2
"NEW LONDON","CT",2012,41.6172,-72.0851,5
"NEW LONDON","CT",2012,41.6232,-72.3127,1
"NEW LONDON","CT",2012,41.6307,-72.0824,1
"NEW LONDON","CT",2012,41.6418,-72.2127,1
"NEW MADRID","MO",2012,36.4253,-89.6995,1
"NEW YORK","NY",2012,40.7035,-74.0121,2
"NEW YORK","NY",2012,40.7039,-74.0139,1
"NEW YORK","NY",2012,40.7055,-74.0097,1
"NEW YORK","NY",2012,40.7071,-74.0021,6
"NEW YORK","NY",2012,40.7081,-74.0068,1
"NEW YORK","NY",2012,40.7082,-74.0069,1
"NEW YORK","NY",2012,40.71,-74.01,1
"NEW YORK","NY",2012,40.7102,-74.0177,1
"NEW YORK","NY",2012,40.7128,-74.006,8131
"NEW YORK","NY",2012,40.7132,-73.9904,1
"NEW YORK","NY",2012,40.7135,-73.9859,2
"NEW YORK","NY",2012,40.7136,-74.0087,5
"NEW YORK","NY",2012,40.7137,-74.0148,1
"NEW YORK","NY",2012,40.7137,-74.0139,3
