"state","year","county","precinct","total_votes","rep_votes","dem_votes"
"AZ",2012,"MARICOPA","448 OLNEY",1187,683,473
"AZ",2012,"MARICOPA","449 ONYX",1744,841,867
"AZ",2012,"MARICOPA","450 OPTIMIST",2700,1361,1249
"AZ",2012,"MARICOPA","451 ORANGE TREE",1098,408,682
"AZ",2012,"MARICOPA","452 ORANGEWOOD",1356,694,644
"AZ",2012,"MARICOPA","453 ORANGEWOOD FARMS",2308,970,1281
"AZ",2012,"MARICOPA","454 ORME",3160,1874,1228
"AZ",2012,"MARICOPA","455 OSUNA PARK",1996,1070,872
"AZ",2012,"MARICOPA","456 PAINTED MOUNTAIN",1715,546,1130
"AZ",2012,"MARICOPA","457 PAIUTE",1864,1026,774
"AZ",2012,"MARICOPA","458 PALISADES",2237,733,1487
"AZ",2012,"MARICOPA","459 PALM VALLEY",1687,646,1006
"AZ",2012,"MARICOPA","460 PALMAIRE",778,407,360
"AZ",2012,"MARICOPA","461 PALMBROOK",2256,1188,1023
"AZ",2012,"MARICOPA","462 PALMDALE",1123,920,181
"AZ",2012,"MARICOPA","463 PALMER",2142,1280,756
"AZ",2012,"MARICOPA","464 PALO BLANCO",2128,714,1370
"AZ",2012,"MARICOPA","465 PALO CRISTI",1851,490,1341
"AZ",2012,"MARICOPA","466 PALO VERDE",3137,1448,1601
"AZ",2012,"MARICOPA","467 PALOMINO",1951,956,951
"AZ",2012,"MARICOPA","468 PAPAGO PARK",854,576,244
"AZ",2012,"MARICOPA","469 PARADA",1232,867,327
"AZ",2012,"MARICOPA","470 PARADISE",829,316,497
"AZ",2012,"MARICOPA","471 PARADISE PARK",1506,637,829
"AZ",2012,"MARICOPA","472 PARK CENTRAL",2945,2108,761
"AZ",2012,"MARICOPA","473 PARK MEADOWS",1153,403,731
"AZ",2012,"MARICOPA","474 PARKRIDGE",3085,1061,1976
"AZ",2012,"MARICOPA","475 PEAK VIEW",2038,549,1470
"AZ",2012,"MARICOPA","476 PECK",782,544,214
"AZ",2012,"MARICOPA","477 PECOS",3730,1629,2020
"AZ",2012,"MARICOPA","478 PEE-POSH",114,98,15
"AZ",2012,"MARICOPA","479 PEGASUS",1629,451,1148
"AZ",2012,"MARICOPA","480 PENA",1369,1047,304
"AZ",2012,"MARICOPA","481 PENNY LANE",692,400,276
"AZ",2012,"MARICOPA","482 PEORIA HEIGHTS",1412,712,660
"AZ",2012,"MARICOPA","483 PEPPERWOOD",1852,1178,600
"AZ",2012,"MARICOPA","484 PERRY PARK",1166,786,343
"AZ",2012,"MARICOPA","485 PHELPS",1641,578,1016
"AZ",2012,"MARICOPA","486 PICADILLY",1629,736,846
"AZ",2012,"MARICOPA","487 PIERCE",1191,690,467
"AZ",2012,"MARICOPA","488 PILGRIM",3402,1468,1867
"AZ",2012,"MARICOPA","489 PIMA",1996,840,1111
"AZ",2012,"MARICOPA","490 PINE VALLEY",2133,668,1446
"AZ",2012,"MARICOPA","491 PINNACLE PEAK",4992,1313,3641
"AZ",2012,"MARICOPA","492 PINNACLE WEST",1726,512,1200
"AZ",2012,"MARICOPA","493 PINON",2612,1042,1502
"AZ",2012,"MARICOPA","494 PINTO",1394,543,832
"AZ",2012,"MARICOPA","495 PIONEER",1325,456,844
"AZ",2012,"MARICOPA","496 POCO BUENO",3729,1246,2404
"AZ",2012,"MARICOPA","497 POINCIANA",1900,488,1385
"AZ",2012,"MARICOPA","498 POINSETTIA",757,261,485
"AZ",2012,"MARICOPA","499 PONDEROSA",1236,544,656
"AZ",2012,"MARICOPA","500 PORT ROYALE",1470,695,727
"AZ",2012,"MARICOPA","501 PORTER",1725,587,1102
"AZ",2012,"MARICOPA","502 PORTOBELLO",2924,1027,1843
"AZ",2012,"MARICOPA","503 POWER RANCH",5688,1929,3646
"AZ",2012,"MARICOPA","504 PUEBLO",2654,1357,1224
"AZ",2012,"MARICOPA","505 PURPLE SAGE",2018,986,989
"AZ",2012,"MARICOPA","506 PYRAMID PEAK",5046,1635,3342
"AZ",2012,"MARICOPA","507 QUAIL RUN",3758,1547,2123
"AZ",2012,"MARICOPA","508 QUEEN CREEK",4675,1359,3233
"AZ",2012,"MARICOPA","509 RAINBOW VALLEY",1182,428,722
"AZ",2012,"MARICOPA","510 RANCHO",2227,1349,822
"AZ",2012,"MARICOPA","511 RANCHO MIRAGE",2550,1307,1187
"AZ",2012,"MARICOPA","512 RANCHO PALOMA",2098,657,1416
"AZ",2012,"MARICOPA","513 READE",895,581,295
"AZ",2012,"MARICOPA","514 RED MOUNTAIN",2889,960,1882
"AZ",2012,"MARICOPA","515 REDDEN",1309,714,533
"AZ",2012,"MARICOPA","516 REDWING",2266,1065,1168
"AZ",2012,"MARICOPA","517 REED PARK",859,387,438
"AZ",2012,"MARICOPA","518 REEMS",2834,1055,1726
"AZ",2012,"MARICOPA","519 RHODES",1038,450,564
"AZ",2012,"MARICOPA","520 RIATA",1660,581,1032
"AZ",2012,"MARICOPA","521 RIMROCK",1898,688,1198
"AZ",2012,"MARICOPA","522 RIO MONTANA",1946,642,1288
"AZ",2012,"MARICOPA","523 RIO PASEO",1768,686,1053
"AZ",2012,"MARICOPA","524 RIO SALADO",1818,1215,510
"AZ",2012,"MARICOPA","525 RIO VERDE",2796,631,2140
"AZ",2012,"MARICOPA","526 RITTENHOUSE",1461,393,1045
"AZ",2012,"MARICOPA","527 RIVERSIDE",1804,1416,349
"AZ",2012,"MARICOPA","528 RIVERVIEW",2020,942,997
"AZ",2012,"MARICOPA","529 RIVIERA",1199,473,699
"AZ",2012,"MARICOPA","530 ROADRUNNER",721,527,185
"AZ",2012,"MARICOPA","531 ROCKLEDGE",3099,1307,1725
"AZ",2012,"MARICOPA","532 ROCKWOOD",810,381,410
"AZ",2012,"MARICOPA","533 ROESER",2194,1726,436
"AZ",2012,"MARICOPA","534 ROLLING HILLS",1721,953,712
"AZ",2012,"MARICOPA","535 ROMA",2381,1678,670
"AZ",2012,"MARICOPA","536 ROSE",3057,1396,1581
"AZ",2012,"MARICOPA","537 ROSE GARDEN",838,350,459
"AZ",2012,"MARICOPA","538 ROTARY PARK",2738,1393,1269
"AZ",2012,"MARICOPA","539 ROVEY",1788,905,830
"AZ",2012,"MARICOPA","540 ROYAL OAK",1969,759,1187
"AZ",2012,"MARICOPA","541 RUBY",2634,1674,902
"AZ",2012,"MARICOPA","542 SADDLE RIDGE",2707,880,1817
"AZ",2012,"MARICOPA","543 SAGEBRUSH",3689,1208,2392
"AZ",2012,"MARICOPA","544 SAGUARO",2656,809,1821
"AZ",2012,"MARICOPA","545 SAHUARO RANCH",1405,608,754
"AZ",2012,"MARICOPA","546 SALOME",295,72,219
"AZ",2012,"MARICOPA","547 SALT RIVER",1784,865,873
"AZ",2012,"MARICOPA","548 SAN ANGELO",1886,588,1248
"AZ",2012,"MARICOPA","549 SAN LUCY",79,71,7
"AZ",2012,"MARICOPA","550 SAN MARCOS",1434,804,604
"AZ",2012,"MARICOPA","551 SAN MICHELLE",3463,1163,2235
"AZ",2012,"MARICOPA","552 SAN MIGUEL",500,259,228
"AZ",2012,"MARICOPA","553 SAN PEDRO",1213,482,705
"AZ",2012,"MARICOPA","554 SAN REMO",881,215,655
"AZ",2012,"MARICOPA","555 SAN SIMON",1076,468,590
"AZ",2012,"MARICOPA","556 SAN VICTOR",1588,730,837
"AZ",2012,"MARICOPA","557 SANDIA",2222,1100,1078
"AZ",2012,"MARICOPA","558 SANDPIPER",2106,725,1338
"AZ",2012,"MARICOPA","559 SANOKAI",1561,367,1169
"AZ",2012,"MARICOPA","560 SANTA FE",1415,614,771
"AZ",2012,"MARICOPA","561 SANTA MARIA",867,623,234
"AZ",2012,"MARICOPA","562 SANTAN",1248,296,917
"AZ",2012,"MARICOPA","563 SANTO",2165,793,1333
"AZ",2012,"MARICOPA","564 SARATOGA",1520,605,891
"AZ",2012,"MARICOPA","565 SARIVAL",1883,699,1131
"AZ",2012,"MARICOPA","566 SCOTTSDALE",2634,1155,1426
"AZ",2012,"MARICOPA","567 SCUDDER",2811,1471,1280
"AZ",2012,"MARICOPA","568 SENNIA VISTA",1899,1395,462
"AZ",2012,"MARICOPA","569 SENTINEL",44,17,24
"AZ",2012,"MARICOPA","570 SENTRY",2394,954,1410
"AZ",2012,"MARICOPA","571 SEVILLA",2569,1637,878
"AZ",2012,"MARICOPA","572 SHADOW ROCK",2090,825,1226
"AZ",2012,"MARICOPA","573 SHADY GLEN",1253,533,673
"AZ",2012,"MARICOPA","574 SHALIMAR",1788,896,815
"AZ",2012,"MARICOPA","575 SHASTA",2317,785,1512
"AZ",2012,"MARICOPA","576 SHAW BUTTE",1807,827,928
"AZ",2012,"MARICOPA","577 SHEA",1290,555,703
"AZ",2012,"MARICOPA","578 SHEENA",2272,972,1269
"AZ",2012,"MARICOPA","579 SIERRA HILLS",2481,773,1681
"AZ",2012,"MARICOPA","580 SIERRA MADRE",2387,945,1370
"AZ",2012,"MARICOPA","581 SIERRA PASS",2786,1012,1714
"AZ",2012,"MARICOPA","582 SIERRA VERDE",1199,445,734
"AZ",2012,"MARICOPA","583 SIERRA VISTA",1604,1323,254
"AZ",2012,"MARICOPA","584 SIESTA",968,345,591
"AZ",2012,"MARICOPA","585 SILVER SPUR",3459,1134,2275
"AZ",2012,"MARICOPA","586 SILVERADO",2101,1435,604
"AZ",2012,"MARICOPA","587 SIMIS",1949,1029,865
"AZ",2012,"MARICOPA","588 SKY HAWK",1235,374,852
"AZ",2012,"MARICOPA","589 SKY VIEW",1367,547,791
"AZ",2012,"MARICOPA","590 SMP 1",7,3,4
"AZ",2012,"MARICOPA","591 SMP 2",2,2,0
"AZ",2012,"MARICOPA","592 SMP 3",13,5,8
"AZ",2012,"MARICOPA","593 SOLANO",2024,1328,636
"AZ",2012,"MARICOPA","594 SOLCITO",1032,485,533
"AZ",2012,"MARICOPA","595 SOLEDAD",1694,1083,568
"AZ",2012,"MARICOPA","596 SOSSAMAN",3786,1001,2727
"AZ",2012,"MARICOPA","597 SOUTH MTN HIGH",1068,893,158
"AZ",2012,"MARICOPA","598 SOUTH MTN PARK",97,47,47
"AZ",2012,"MARICOPA","599 SOUTHERN",1629,1400,206
"AZ",2012,"MARICOPA","600 SPANISH GARDEN",1398,518,862
"AZ",2012,"MARICOPA","601 SPRINGS",1239,571,627
"AZ",2012,"MARICOPA","602 SPRUCE",508,279,213
"AZ",2012,"MARICOPA","603 SPUR",3532,1262,2213
"AZ",2012,"MARICOPA","604 SPUR CROSS",76,26,48
"AZ",2012,"MARICOPA","605 ST CHRISTOPHER",965,362,587
"AZ",2012,"MARICOPA","606 ST FRANCIS",1184,658,496
"AZ",2012,"MARICOPA","607 ST MORITZ",1492,559,893
"AZ",2012,"MARICOPA","608 STARDUST",939,359,567
"AZ",2012,"MARICOPA","609 STARLIGHT",972,693,267
"AZ",2012,"MARICOPA","610 STELLA",1106,687,395
"AZ",2012,"MARICOPA","611 STELLAR",3232,1433,1711
"AZ",2012,"MARICOPA","612 STONEGATE",1560,502,1050
"AZ",2012,"MARICOPA","613 STUMP",2641,1912,683
"AZ",2012,"MARICOPA","614 SUMMERSTAR",1099,380,716
"AZ",2012,"MARICOPA","615 SUN AIRE",2663,1122,1496
"AZ",2012,"MARICOPA","616 SUN CITY",1959,742,1189
"AZ",2012,"MARICOPA","617 SUN GROVES",2234,893,1299
"AZ",2012,"MARICOPA","618 SUN LAKES COUNTRY CLUB",1751,667,1059
"AZ",2012,"MARICOPA","619 SUN TRAILS",3282,1056,2136
"AZ",2012,"MARICOPA","620 SUNBURST",1281,550,697
"AZ",2012,"MARICOPA","621 SUNCLIFF",2477,1079,1331
"AZ",2012,"MARICOPA","622 SUNDANCE",1098,526,547
"AZ",2012,"MARICOPA","623 SUNDANCE WEST",2246,974,1223
"AZ",2012,"MARICOPA","624 SUNDOWN",1543,607,927
"AZ",2012,"MARICOPA","625 SUNFLOWER",0,0,2
"AZ",2012,"MARICOPA","626 SUNLAND",1196,1003,178
"AZ",2012,"MARICOPA","627 SUNNY HIGH",3439,1542,1845
"AZ",2012,"MARICOPA","628 SUNNYSIDE",808,312,488
"AZ",2012,"MARICOPA","629 SUNNYSLOPE",1062,623,408
"AZ",2012,"MARICOPA","630 SUNRISE",2141,879,1186
"AZ",2012,"MARICOPA","631 SUNUP",1379,562,772
"AZ",2012,"MARICOPA","632 SUPAI",1627,808,761
"AZ",2012,"MARICOPA","633 SUPERSTITION",4582,1570,2944
"AZ",2012,"MARICOPA","634 SURPRISE",1021,709,296
"AZ",2012,"MARICOPA","635 SURPRISE FARMS",3638,1332,2228
"AZ",2012,"MARICOPA","636 SUTTON",1538,587,927
"AZ",2012,"MARICOPA","637 SWEETWATER",1815,673,1109
"AZ",2012,"MARICOPA","638 TABLE MESA",23,6,17
"AZ",2012,"MARICOPA","639 TARO",1954,792,1108
"AZ",2012,"MARICOPA","640 TARTESSO",1184,396,762
"AZ",2012,"MARICOPA","641 TATUM",4409,1626,2714
"AZ",2012,"MARICOPA","642 TEMPE",410,214,179
"AZ",2012,"MARICOPA","643 TERRAVITA",3256,941,2290
"AZ",2012,"MARICOPA","644 THOMAS",553,260,272
"AZ",2012,"MARICOPA","645 TIERRA ESTE",1751,478,1240
"AZ",2012,"MARICOPA","646 TIERRA MADRE",2350,617,1701
"AZ",2012,"MARICOPA","647 TOLLESON",1599,1252,329
"AZ",2012,"MARICOPA","648 TONOPAH",807,230,556
"AZ",2012,"MARICOPA","649 TONTO",2993,998,1896
"AZ",2012,"MARICOPA","650 TORTILLA FLAT",13,3,7
"AZ",2012,"MARICOPA","651 TOWNE MEADOWS",1847,577,1224
"AZ",2012,"MARICOPA","652 TOWNLEY",552,345,184
"AZ",2012,"MARICOPA","653 TRADITIONS",2012,698,1297
"AZ",2012,"MARICOPA","654 TREVOR BROWNE",924,686,227
"AZ",2012,"MARICOPA","655 TRILOGY",4660,1474,3122
"AZ",2012,"MARICOPA","656 TUCKEY",548,384,147
"AZ",2012,"MARICOPA","657 TULANE",2109,1209,836
"AZ",2012,"MARICOPA","658 TUMBLEWEED",1482,1157,297
"AZ",2012,"MARICOPA","659 TURF PARADISE",889,394,478
"AZ",2012,"MARICOPA","660 TURNEY",2223,1592,561
"AZ",2012,"MARICOPA","661 TUSCANY FALLS",4732,1467,3233
"AZ",2012,"MARICOPA","662 TUTHILL",3658,1120,2486
"AZ",2012,"MARICOPA","663 TWIN BUTTES",1568,994,522
"AZ",2012,"MARICOPA","664 VALENCIA",235,97,127
"AZ",2012,"MARICOPA","665 VALENCIA GROVES",4097,1133,2875
"AZ",2012,"MARICOPA","666 VAN NESS",1226,666,513
"AZ",2012,"MARICOPA","667 VARNEY PARK",2014,845,1123
"AZ",2012,"MARICOPA","668 VELERO",1042,481,539
"AZ",2012,"MARICOPA","669 VERANO",2146,1026,1047
"AZ",2012,"MARICOPA","670 VERMONT",1692,990,672
"AZ",2012,"MARICOPA","671 VICTORY",1280,754,485
"AZ",2012,"MARICOPA","672 VILLA DE PAZ",1233,610,599
"AZ",2012,"MARICOPA","673 VILLA RITA",1411,615,767
"AZ",2012,"MARICOPA","674 VINEYARD",1588,950,602
"AZ",2012,"MARICOPA","675 VIRGINIA",1843,963,818
"AZ",2012,"MARICOPA","676 VISTA",2118,923,1137
"AZ",2012,"MARICOPA","677 VISTA VERDE",278,62,213
"AZ",2012,"MARICOPA","678 VISTANCIA",3259,1127,2090
"AZ",2012,"MARICOPA","679 VOGEL",2455,1180,1203
"AZ",2012,"MARICOPA","680 WACKER PARK",1986,704,1247
"AZ",2012,"MARICOPA","681 WADDELL",3470,1227,2183
"AZ",2012,"MARICOPA","682 WAGGONER",2966,1371,1530
"AZ",2012,"MARICOPA","683 WAHALLA",2534,930,1554
"AZ",2012,"MARICOPA","684 WARNER",2261,1485,733
"AZ",2012,"MARICOPA","685 WATER WORKS",2364,1125,1167
"AZ",2012,"MARICOPA","686 WATSON",663,164,488
"AZ",2012,"MARICOPA","687 WELDON",815,563,236
"AZ",2012,"MARICOPA","688 WENDY",1182,540,603
"AZ",2012,"MARICOPA","689 WEST PLAZA",1577,1005,540
"AZ",2012,"MARICOPA","690 WEST POINT",3917,1595,2246
"AZ",2012,"MARICOPA","691 WEST WING",4050,1154,2836
"AZ",2012,"MARICOPA","692 WESTAR",1754,647,1077
"AZ",2012,"MARICOPA","693 WESTBROOK",2733,854,1854
"AZ",2012,"MARICOPA","694 WESTERN STAR",2273,1231,987
"AZ",2012,"MARICOPA","695 WESTGREEN PARK",1513,691,779
"AZ",2012,"MARICOPA","696 WESTRIDGE",1333,973,341
"AZ",2012,"MARICOPA","697 WESTWARD HO",1672,1309,311
"AZ",2012,"MARICOPA","698 WESTWOOD",1809,559,1205
"AZ",2012,"MARICOPA","699 WESTWORLD",4782,1797,2943
"AZ",2012,"MARICOPA","700 WHITE TANK",322,112,203
"AZ",2012,"MARICOPA","701 WHITTIER",912,729,158
"AZ",2012,"MARICOPA","702 WHITTON",245,97,144
"AZ",2012,"MARICOPA","703 WHYMAN",1834,794,997
"AZ",2012,"MARICOPA","704 WICKENBURG",3258,772,2412
"AZ",2012,"MARICOPA","705 WIER",1318,524,764
"AZ",2012,"MARICOPA","706 WIGWAM",4341,1638,2619
"AZ",2012,"MARICOPA","707 WIGWAM CREEK",2082,843,1197
"AZ",2012,"MARICOPA","708 WIKIEUP",1158,454,659
"AZ",2012,"MARICOPA","709 WILDER",2567,1101,1428
"AZ",2012,"MARICOPA","710 WILDFLOWER",1836,910,876
"AZ",2012,"MARICOPA","711 WILLIAMS FIELD",1191,374,783
"AZ",2012,"MARICOPA","712 WILLOW",1585,686,861
"AZ",2012,"MARICOPA","713 WILLOW CANYON",1594,626,943
"AZ",2012,"MARICOPA","714 WILSHIRE",2138,1548,522
"AZ",2012,"MARICOPA","715 WINDMERE",4058,2044,1937
"AZ",2012,"MARICOPA","716 WITTMANN",1490,418,1034
"AZ",2012,"MARICOPA","717 WOLF RUN",2593,701,1874
"AZ",2012,"MARICOPA","718 WOOD",1658,683,910
"AZ",2012,"MARICOPA","719 WOODGLEN",1631,848,727
"AZ",2012,"MARICOPA","720 XAVIER",1463,951,463
"AZ",2012,"MARICOPA","721 YOUNGTOWN",1586,671,889
"AZ",2012,"MARICOPA","722 YUCCA",1610,780,788
"AZ",2012,"MARICOPA","723 YUMA",1518,741,730
"AZ",2012,"MARICOPA","724 ZUNI HILLS",2497,676,1781
"AZ",2012,"MOHAVE","01 WIKIEUP",164,17,146
"AZ",2012,"MOHAVE","02 MOHAVE MESA",1966,642,1295
"AZ",2012,"MOHAVE","03 ROOSEVELT",486,178,303
"AZ",2012,"MOHAVE","04 CHLORIDE",382,104,272
"AZ",2012,"MOHAVE","05 COLORADO CITY",712,24,612
"AZ",2012,"MOHAVE","06 COUNTRY CLUB",636,160,463
"AZ",2012,"MOHAVE","07 DESERT HILLS",1086,272,795
"AZ",2012,"MOHAVE","08 MEADVIEW",570,159,404
"AZ",2012,"MOHAVE","09 DOLAN SPRINGS",691,264,410
"AZ",2012,"MOHAVE","10 GOLDEN VALLEY",986,258,707
"AZ",2012,"MOHAVE","11 BUTLER",556,179,364
"AZ",2012,"MOHAVE","12 MOHAVE VALLEY",1036,313,711
"AZ",2012,"MOHAVE","13 HACKBERRY",1171,274,873
"AZ",2012,"MOHAVE","14 HILLTOP",892,268,609
"AZ",2012,"MOHAVE","15 HUALAPAI",2299,535,1736
"AZ",2012,"MOHAVE","16 NORTH KINGMAN",1391,378,979
"AZ",2012,"MOHAVE","17 S W KINGMAN",448,143,295
"AZ",2012,"MOHAVE","18 BEALE",457,135,308
"AZ",2012,"MOHAVE","19 E KINGMAN",2406,558,1781
"AZ",2012,"MOHAVE","20 SOUTHERN",669,191,462
"AZ",2012,"MOHAVE","21 LITTLEFIELD",838,267,559
"AZ",2012,"MOHAVE","22 LOGASVILLE",536,150,365
"AZ",2012,"MOHAVE","23 MOCCASIN",76,21,53
"AZ",2012,"MOHAVE","24 SIERRA",710,163,530
"AZ",2012,"MOHAVE","25 PUNTO DE VISTA",1591,488,1083
"AZ",2012,"MOHAVE","26 OATMAN",98,19,76
"AZ",2012,"MOHAVE","27 PEACH SPRINGS",239,212,27
"AZ",2012,"MOHAVE","28 RIVIERA",799,330,452
"AZ",2012,"MOHAVE","29 TOPOCK",816,255,549
"AZ",2012,"MOHAVE","30 HOLIDAY SHORES",909,335,557
"AZ",2012,"MOHAVE","31 YUCCA",433,126,296
"AZ",2012,"MOHAVE","32 TRUXTON",99,15,84
"AZ",2012,"MOHAVE","33 INDUSTRIAL",932,271,645
"AZ",2012,"MOHAVE","34 PALO VERDE",1128,321,799
"AZ",2012,"MOHAVE","35 LONDON BRIDGE",722,232,469
"AZ",2012,"MOHAVE","36 SARA",1596,363,1209
"AZ",2012,"MOHAVE","37 ARCADIA",685,233,446
"AZ",2012,"MOHAVE","38 FAIRGROUNDS",624,158,446
"AZ",2012,"MOHAVE","39 BULLHEAD CITY",1776,558,1196
"AZ",2012,"MOHAVE","40 NORTH COLLEGE",694,225,450
"AZ",2012,"MOHAVE","41 RIVER BEND",979,420,541
"AZ",2012,"MOHAVE","42 BUENA VISTA",660,264,378
"AZ",2012,"MOHAVE","43 SMOKETREE",1005,244,739
"AZ",2012,"MOHAVE","44 STARLINE",962,248,696
"AZ",2012,"MOHAVE","45 WHITE HILLS",155,51,99
"AZ",2012,"MOHAVE","46 SACRAMENTO VLY",1048,267,750
"AZ",2012,"MOHAVE","47 BLUEWATER",744,270,461
"AZ",2012,"MOHAVE","48 MONTE VISTA",1625,436,1165
"AZ",2012,"MOHAVE","49 HACIENDA",644,182,453
"AZ",2012,"MOHAVE","50 VERDE",1047,325,697
"AZ",2012,"MOHAVE","51 MOUNTAIN VIEW",1121,308,792
"AZ",2012,"MOHAVE","52 CROSSMAN",1699,356,1314
"AZ",2012,"MOHAVE","53 LAKEVIEW",1232,203,1017
"AZ",2012,"MOHAVE","54 ORO GRANDE",1138,289,832
"AZ",2012,"MOHAVE","55 BERMUDA CITY",569,196,355
"AZ",2012,"MOHAVE","56 DAVIS DAM",168,62,106
"AZ",2012,"MOHAVE","57 RAINBOW",1186,327,840
"AZ",2012,"MOHAVE","58 BROADWAY",262,92,165
"AZ",2012,"MOHAVE","59 CHAPARRAL",755,265,488
"AZ",2012,"MOHAVE","60 ZUNI",540,167,357
"AZ",2012,"MOHAVE","61 MESA DEL SUR",1397,441,931
"AZ",2012,"MOHAVE","62 CAMELBACK",1468,361,1079
"AZ",2012,"MOHAVE","63 THUNDERBOLT",1288,278,1001
"AZ",2012,"MOHAVE","64 AVALON",1525,400,1102
"AZ",2012,"MOHAVE","65 PARKWAY",2786,874,1878
"AZ",2012,"MOHAVE","66 LONG MOUNTAIN",1641,448,1158
"AZ",2012,"MOHAVE","67 DAYTONA",1014,288,713
"AZ",2012,"MOHAVE","68 CHESAPEAKE",1480,326,1133
"AZ",2012,"MOHAVE","69 EL DORADO",1014,239,755
"AZ",2012,"MOHAVE","70 ROADRUNNER",1332,357,956
"AZ",2012,"MOHAVE","71 QUAIL RUN",779,142,631
"AZ",2012,"MOHAVE","72 FIESTA",1263,311,928
"AZ",2012,"MOHAVE","73 JAMAICA",1164,302,842
"AZ",2012,"NAVAJO","01 BIRDSPRINGS - PREC #(s): 01.00",154,138,16
"AZ",2012,"NAVAJO","02 BLACK MESA - PREC #(s): 02.00 / 02.01",173,154,19
"AZ",2012,"NAVAJO","03 CEDAR HILLS - PREC #(s): 03.00 / 03.01",745,178,531
"AZ",2012,"NAVAJO","04 CHILCHINBETO - PREC #(s): 04.00",408,369,32
"AZ",2012,"NAVAJO","05 CIBECUE - PREC #(s): 05.00",364,346,17
"AZ",2012,"NAVAJO","06 CLAY SPRINGS - PREC #(s): 06.00 / 06.01",294,23,270
"AZ",2012,"NAVAJO","07 DILKON - PREC #(s): 07.00 / 07.01 / 07.02 / 07.03",679,579,93
"AZ",2012,"NAVAJO","08 EAST FOREST LAKE - PREC #(s): 08.00 / 08.01",235,197,33
"AZ",2012,"NAVAJO","09 WEST FOREST LAKE - PREC #(s): 09.00 / 09.01",11,11,0
"AZ",2012,"NAVAJO","10 GREASEWOOD - PREC #(s): 10.00 / 10.01",430,396,34
"AZ",2012,"NAVAJO","11 HARDROCK - PREC #(s): 11.00 / 11.01",402,370,30
"AZ",2012,"NAVAJO","12 SOUTH HEBER/OVERGAARD - PREC #(s): 12.00 / 12.01 / 12.02 / 12.03 / 12.04",1963,414,1523
"AZ",2012,"NAVAJO","13 NORTH HEBER/OVERGAARD - PREC #(s): 13.00 / 13.01",59,14,44
"AZ",2012,"NAVAJO","14 EAST HOLBROOK - PREC #(s): 14.00 / 14.01 / 14.02 / 14.03 / 14.04",951,442,495
"AZ",2012,"NAVAJO","15 WEST HOLBROOK - PREC #(s): 15.00 / 15.01 / 15.02 / 15.03 / 15.04 / 15.05",796,269,514
"AZ",2012,"NAVAJO","16 NORTH HOLBROOK - PREC #(s): 16.00 / 16.01",26,13,13
"AZ",2012,"NAVAJO","17 HON-DAH - PREC #(s): 17.00",136,105,30
"AZ",2012,"NAVAJO","18 INDIAN WELLS - PREC #(s): 18.00 / 18.01 / 18.02",462,404,54
"AZ",2012,"NAVAJO","19 WEST JEDDITO - PREC #(s): 19.00",361,332,25
"AZ",2012,"NAVAJO","20 EAST JEDDITO - PREC #(s): 20.00",34,31,3
"AZ",2012,"NAVAJO","21 SOUTH JOSEPH CITY - PREC #(s): 21.00 / 21.01 / 21.02 / 21.03 / 21.04",636,89,542
"AZ",2012,"NAVAJO","22 NORTH JOSEPH CITY - PREC #(s): 22.00",0,0,0
"AZ",2012,"NAVAJO","23 WEST KAYENTA - PREC #(s): 23.00",1002,851,138
"AZ",2012,"NAVAJO","24 EAST KAYENTA - PREC #(s): 24.00",971,780,179
"AZ",2012,"NAVAJO","25 KEAMS CANYON - PREC #(s): 25.00",83,70,13
"AZ",2012,"NAVAJO","26 WEST LAKESIDE - PREC #(s): 26.00 / 26.01 / 26.02 / 26.03 / 26.04",2266,573,1665
"AZ",2012,"NAVAJO","27 EAST LAKESIDE - PREC #(s): 27.00 / 27.01 / 27.02 / 27.03 / 27.04 / 27.05 / 27.06",764,179,574
"AZ",2012,"NAVAJO","28 SOUTH LINDEN - PREC #(s): 28.00 / 28.01 / 28.03 / 28.04",1310,203,1097
"AZ",2012,"NAVAJO","29 NORTH LINDEN - PREC #(s): 29.01 / 29.02 / 29.03 / 29.04",166,25,140
"AZ",2012,"NAVAJO","30 LOW MOUNTAIN - PREC #(s): 30.00",338,313,24
"AZ",2012,"NAVAJO","31 ORAIBI - PREC #(s): 31.01",242,210,31
"AZ",2012,"NAVAJO","32 PINEDALE - PREC #(s): 32.01 / 32.02",307,68,229
"AZ",2012,"NAVAJO","33 WEST PINETOP - PREC #(s): 33.01 / 33.02 / 33.03 / 33.05",1146,358,766
"AZ",2012,"NAVAJO","34 EAST PINETOP - PREC #(s): 34.00 / 34.01 / 34.02 / 34.03 / 34.04 / 34.05 / 34.06",1274,378,881
"AZ",2012,"NAVAJO","35 PINON - PREC #(s): 35.01",969,868,81
"AZ",2012,"NAVAJO","36 POLACCA - PREC #(s): 36.01",237,206,30
"AZ",2012,"NAVAJO","37 SHONTO - PREC #(s): 37.00",756,588,157
"AZ",2012,"NAVAJO","38 SHOW LOW #1 - PREC #(s): 38.01 / 38.02",991,214,764
"AZ",2012,"NAVAJO","39 SHOW LOW #2 - PREC #(s): 39.01 / 39.02 / 39.03",1143,246,885
"AZ",2012,"NAVAJO","40 SHOW LOW #3 - PREC #(s): 40.00",1590,392,1174
"AZ",2012,"NAVAJO","41 SHOW LOW #4 - PREC #(s): 41.01 / 41.02 / 41.03 / 41.04 / 41.05",568,142,414
